source,destination,amount,label
1241,308,1143.31,0
747,1580,719.44,0
1465,681,613.64,0
1526,1512,4263.69,0
872,1565,2046.72,0
1242,1760,430.74,0
1673,626,1274.95,0
615,1268,1274.69,0
1970,1649,5679.68,0
566,1593,577.47,0
19,1239,2789.56,0
1461,757,4910.82,0
1711,170,4323.93,1
1490,1731,7659.88,0
865,1652,7857.16,0
272,1489,3131.26,0
81,907,8003.25,0
1045,1296,9391.84,0
906,395,7731.12,0
1786,858,2152.84,0
302,1301,1786.19,0
495,1244,4182.77,0
1121,1986,6280.14,1
964,1454,1526.43,0
1866,184,4484.9,0
374,1561,7395.13,0
679,91,459.04,0
1297,1677,8692.48,0
1851,11,1531.81,0
566,1306,1144.75,0
1611,508,8261.16,0
1170,1745,2042.87,0
1431,1963,5911.16,0
1584,1450,1707.84,0
1300,779,2868.12,0
1657,403,6362.16,0
528,1763,7140.43,0
1693,937,9753.87,0
1947,952,4210.38,0
730,295,501.49,0
1561,213,3126.48,0
322,1035,3294.75,0
136,239,5056.09,0
1796,1017,7720.88,0
1243,599,3071.37,0
971,1208,3880.74,0
1806,1672,5873.03,0
1965,1861,2961.24,0
580,563,5772.93,0
1249,299,5392.78,0
188,1894,8084.38,0
1203,1561,4804.19,0
1060,641,7394.66,0
1871,1316,5393.68,0
452,630,5778.08,0
406,628,5212.29,0
1442,30,7319.07,0
1765,288,6125.41,0
1392,1536,941.37,0
989,1080,807.28,0
214,926,1549.83,1
556,1731,4215.38,0
739,1549,8969.32,0
1213,889,8854.95,0
90,1728,8971.49,0
986,1515,3144.33,0
35,766,778.15,0
44,772,7972.44,0
1814,886,3025.9,0
1883,1157,2080.95,0
1336,926,487.26,1
505,1969,4546.82,0
353,1640,9941.85,0
20,1526,8039.23,0
1535,1748,3834.96,1
1214,215,697.29,0
1746,1251,947.27,0
1127,1149,5305.52,0
1574,195,7386.47,0
697,1809,1878.52,0
1783,1627,7082.91,0
1441,925,4241.09,0
1382,247,1337.14,1
131,1249,2739.47,0
1492,344,6087.75,0
1493,1966,8566.07,0
42,1870,7581.88,0
1213,1655,6124.19,0
769,638,1224.4,0
481,1069,2389.24,0
1870,1226,6345.82,0
1406,913,7780.23,0
190,835,6185.71,0
643,1167,919.88,0
1462,1879,22.73,0
1913,1625,3082.92,0
1912,1474,5899.91,0
1446,1459,8523.76,0
919,1609,8826.93,0
608,268,6695.53,0
1566,163,8936.09,0
1788,57,6315.5,0
1525,51,1948.3,0
1448,1110,1727.06,0
1686,1146,5917.16,0
499,1059,343.05,0
939,1629,7599.53,0
1019,742,8666.66,0
482,131,4558.44,0
1670,1671,6617.31,0
31,3,4974.38,0
1813,481,988.49,0
1761,579,4090.66,0
714,1877,9089.47,0
749,377,6812.12,0
1424,954,2669.12,0
946,1867,3661.31,0
1344,1719,522.54,0
423,1082,5827.5,0
1991,826,7184.21,0
14,1371,8399.26,0
94,1853,5230.55,0
121,172,5270.95,0
1271,180,1807.29,0
1943,1082,3250.24,0
1087,112,6078.77,0
1469,307,2971.21,0
1968,1249,5764.48,0
1371,822,3204.58,0
1388,1843,5140.71,0
759,745,9930.39,0
1588,1704,8876.53,0
34,535,6134.44,0
150,1142,8982.99,0
1970,147,7014.78,0
132,1050,5819.33,0
50,781,4892.52,0
1614,718,34.73,0
1412,891,4215.04,1
641,770,9236.06,0
720,1584,1471.31,0
879,909,2964.34,0
1611,1741,2396.53,0
1782,13,8294.51,0
1315,675,843.96,0
11,750,2794.29,0
1942,268,7368.24,0
22,1390,6882.63,0
1912,1229,9960.02,0
545,1883,4997.81,0
4,511,1356.44,1
1126,1501,5909.9,0
563,786,4864.42,0
1630,830,5952.0,0
1565,321,8840.93,0
1683,1999,9484.94,0
556,1538,3168.48,0
490,221,4050.24,0
1478,1200,3347.66,0
773,1840,6393.59,0
1036,139,4025.84,0
41,67,2945.07,1
223,131,296.36,0
411,669,5748.54,0
1372,599,3632.16,0
287,528,5970.8,0
1375,1759,9317.41,0
1905,1383,7978.41,1
1117,826,947.25,0
1169,884,1860.61,0
113,1211,6276.87,0
264,604,1138.65,0
926,1407,6077.52,0
556,1817,9179.28,0
226,961,264.44,0
881,811,7247.56,0
1640,760,8218.25,1
36,1630,6740.08,0
328,115,1348.55,0
699,1930,6510.81,0
1017,226,9220.09,0
123,690,2099.69,1
1364,97,6601.13,0
1514,151,8050.19,0
1780,1012,8571.85,0
1225,1222,4417.87,0
189,143,8377.01,0
556,1680,4621.37,0
1874,962,321.98,0
851,104,2645.49,1
1362,1825,8491.24,0
735,104,5220.28,1
221,535,5642.44,0
1176,44,3536.3,0
905,961,8883.39,0
439,1146,5299.43,0
624,1564,514.44,0
540,1889,662.66,1
382,1488,2640.37,0
1756,89,8443.86,0
1771,643,4650.01,0
1224,1978,2229.59,0
1865,1837,961.34,0
1557,1234,5251.12,0
1651,1290,2713.48,0
953,1076,937.76,0
289,916,3511.3,0
158,1908,3290.67,0
313,936,4390.36,0
289,173,5018.0,0
763,1577,7580.92,0
495,1230,9375.82,0
1101,1128,6361.86,0
1562,787,3481.6,0
397,966,4920.31,0
1514,1162,5828.0,0
1249,1232,7292.8,0
672,1094,512.96,0
591,147,1123.22,0
859,1606,1739.95,0
1009,836,1248.81,0
550,1111,7116.0,0
389,124,1186.99,0
1282,455,7008.63,0
0,1900,3959.89,0
352,1040,317.46,1
1100,1929,7974.64,0
722,1549,3350.69,0
245,364,8555.87,0
933,404,1392.86,0
709,474,1405.64,0
1394,1774,9997.07,0
1727,1827,5065.23,0
283,693,1397.01,0
1736,1689,1361.5,0
258,823,8433.09,0
1750,641,169.0,0
224,937,6096.44,0
1204,1493,1029.06,0
42,1747,7758.76,0
1934,1768,8978.81,0
1539,1872,1156.43,0
137,1365,3664.39,0
1935,729,6299.06,0
689,521,1433.58,0
1721,1601,3209.38,0
383,1238,8749.22,0
1560,313,3183.5,0
727,1109,8343.52,0
147,825,6115.38,0
461,1802,4173.31,0
1833,1044,7427.09,0
396,691,2938.94,0
1796,1124,9314.96,0
1548,1708,4741.67,0
1256,1066,9010.37,0
914,210,3323.76,0
1947,1859,1984.43,0
1593,1840,960.37,0
549,1052,6805.76,0
331,113,5990.02,0
1525,1591,5089.09,0
1365,1197,8702.94,0
1537,1722,7183.31,0
648,928,5252.36,0
864,688,3162.34,0
710,1499,7358.71,0
1134,1928,1002.45,0
1527,620,364.63,0
1906,1976,1735.99,0
1204,1592,7636.73,0
811,1128,3670.09,0
1620,1243,5155.21,0
1498,1567,5216.15,0
1012,573,9841.12,0
1893,669,6231.17,0
447,48,3063.05,0
671,210,2694.55,0
601,414,6702.78,0
957,1878,8800.17,0
428,72,7167.46,0
1140,131,8139.9,0
802,152,355.82,0
870,13,7477.46,0
216,557,2922.46,0
1905,1357,1759.22,0
1966,1973,9970.09,0
904,1379,5468.49,0
37,1597,1497.22,0
733,1892,499.64,0
29,904,4856.62,0
915,460,1392.23,0
818,1324,9974.82,0
23,1758,7239.45,0
1585,768,2200.37,0
1495,955,471.61,0
740,539,9265.18,0
682,1157,6716.25,0
435,807,666.12,0
745,1612,5362.16,0
901,1340,7314.87,0
291,1036,4022.53,0
603,1144,8722.46,0
309,1622,6968.71,0
427,556,9635.51,0
1650,586,3155.54,0
500,1840,8798.37,0
1677,370,6111.9,0
808,390,8125.71,0
1565,43,7472.94,0
651,714,5350.19,0
1612,1879,102.37,0
1849,393,4790.08,0
708,560,8639.02,0
1582,503,8086.8,0
28,177,3274.37,0
322,1160,9160.26,0
976,1847,6976.24,0
1826,687,2218.98,0
729,1369,9389.68,1
250,556,866.06,0
1780,879,852.63,0
762,1437,5548.28,0
26,1120,8120.79,0
221,70,1062.1,0
1628,1867,4331.51,0
730,1480,8235.28,0
311,1356,8695.79,0
1663,1956,2262.57,0
1994,1680,825.79,0
619,89,3438.89,0
1491,754,3217.8,0
1404,553,378.75,0
223,1788,2769.24,0
494,1006,9850.41,0
1776,384,5896.93,0
1597,679,4797.2,0
1022,1446,4774.22,0
1302,1968,7085.59,0
1240,1300,163.97,0
998,1383,8225.44,1
885,1476,4431.32,0
1485,462,748.8,0
1286,1235,2522.1,0
1171,1577,6928.06,0
1523,50,3899.23,0
1048,1117,6885.9,0
974,210,4851.88,0
1238,1064,387.44,0
934,1706,4651.54,0
1794,1112,9009.84,0
218,815,4837.63,0
1417,927,2710.95,0
347,1894,8009.65,0
284,741,2590.35,0
1008,1178,7129.53,0
964,1804,2767.87,1
1051,1084,1600.33,0
61,1370,6611.07,0
448,1497,4777.9,0
1806,1898,8442.87,0
466,182,259.99,0
1229,1644,9041.06,0
246,1046,617.0,0
193,98,3022.84,0
1709,518,7330.1,0
769,293,7065.38,0
394,1051,783.47,0
69,820,6024.83,0
798,669,3351.63,0
895,1832,6626.05,0
1759,1412,1664.67,0
1362,842,2510.82,0
78,1776,3083.76,0
87,1278,9814.33,0
1461,188,500.82,1
1427,1455,8613.14,0
302,540,9966.0,0
1703,136,6770.43,0
48,1965,3284.09,0
958,1534,2648.98,0
1759,1773,2165.05,0
1751,556,608.65,0
1208,1929,1694.1,0
1903,1642,8863.21,0
1290,1825,6663.85,0
1503,877,1342.31,0
1950,1266,8844.39,0
1939,950,2449.09,0
1097,600,2976.9,0
756,439,8002.5,0
10,1563,9618.97,0
841,1573,8393.72,0
997,1011,3205.04,0
623,1913,6878.68,0
83,278,4193.65,0
1789,517,8313.39,0
1811,385,3654.96,0
1290,1182,1909.31,1
1936,476,9104.36,0
153,1001,6676.79,0
1891,1066,3209.02,0
1213,937,2841.68,0
308,685,5977.58,1
829,964,214.82,0
1206,1949,3039.54,0
103,1211,965.19,0
750,1899,6897.59,0
394,1462,5162.91,0
916,763,9061.87,0
356,429,6084.53,0
1518,542,7287.8,0
1989,1779,3000.6,0
1276,1401,5467.68,0
335,1867,6827.79,0
1845,9,2583.7,0
1831,10,6110.3,0
344,1875,8692.45,0
786,1088,7980.82,0
1375,1111,1535.5,0
1420,1883,2122.91,0
716,983,9299.48,0
1932,758,4146.84,0
1029,1146,7363.26,0
1886,1642,8293.75,0
494,440,9126.65,0
645,1680,1659.61,0
672,1902,2543.66,0
1775,1919,1565.45,0
303,435,3739.05,0
1753,346,6961.33,0
433,157,2695.97,0
1622,1747,1361.24,0
754,522,2043.5,0
453,969,1723.98,0
280,1023,3977.96,1
1773,248,4197.54,0
548,673,8198.3,0
1471,404,5695.7,0
1359,677,9024.9,0
1691,743,3825.02,0
577,1387,6697.1,0
84,1549,2317.37,0
1615,1387,7919.9,0
1399,102,3512.15,0
233,90,2602.26,0
1515,148,3941.48,0
329,419,5143.98,0
1081,113,8763.01,0
390,1292,8257.53,0
580,1340,6323.97,0
146,582,3896.38,0
1314,311,5537.02,0
116,896,32.53,0
1911,1916,3224.44,0
1741,1954,7013.85,0
1799,1050,9215.82,0
70,214,4619.54,0
1202,538,6330.19,0
1782,1443,1053.48,0
215,736,6483.9,0
5,213,9508.15,0
1571,1151,1122.32,0
961,1672,9391.94,0
1632,307,7752.23,0
645,545,978.82,0
221,1495,6382.79,0
761,236,74.94,0
1767,1526,6122.78,0
266,737,6582.63,0
589,1174,7124.5,0
288,566,4943.91,0
1725,141,4606.8,0
1703,1485,5852.72,0
777,1806,2725.37,0
1963,185,6412.49,0
470,591,7370.19,0
1448,1296,127.97,0
345,1127,629.76,0
27,1428,4648.23,0
1991,356,6895.94,0
1071,1321,1705.31,0
426,737,2356.49,0
847,1761,2920.93,0
1673,1645,2338.21,0
1138,850,5557.1,1
1908,6,5555.56,0
1220,837,52.05,0
954,793,5495.05,0
1609,1758,2850.1,0
354,584,9927.32,0
316,174,3828.96,0
665,919,6335.32,0
1357,665,9092.83,1
890,902,29.45,1
1730,1516,9536.66,0
1932,295,1861.28,0
284,1238,1086.86,0
66,1394,5638.94,0
539,114,4966.16,0
1320,461,9332.02,0
1479,660,5696.75,0
15,1799,505.83,0
247,1192,1147.6,0
1943,1179,1678.23,0
467,1211,8997.1,0
1816,1506,8722.25,0
282,348,2326.65,0
117,1165,9878.66,0
1087,1843,4784.54,0
1521,861,339.24,0
239,1895,7462.81,0
386,1949,4570.03,0
877,1960,4906.74,0
771,947,2219.64,1
768,1141,6399.88,0
1144,175,6640.3,0
961,73,1744.47,0
1047,983,6720.11,0
1087,1665,6892.38,0
1451,672,3706.74,0
1654,435,6961.23,0
809,950,2946.62,0
1670,53,3685.83,0
160,971,9692.86,0
1946,1192,5613.32,0
1272,1998,4397.98,0
522,1340,1258.18,0
530,1363,4887.32,0
1078,747,2407.31,0
1738,182,195.88,0
237,1145,5040.27,0
1645,1455,8643.97,0
575,1430,2350.06,1
1546,1364,3539.78,0
501,228,3538.86,0
827,379,9352.04,0
666,1479,5179.2,0
604,473,9954.88,0
1315,1036,1804.47,0
242,1904,9734.8,0
249,206,5233.73,0
1721,1099,968.47,0
39,98,2248.41,0
1003,1236,6925.98,0
424,881,8376.32,1
9,1617,859.84,0
1964,214,67.95,0
1703,1762,2698.41,0
915,949,3478.74,0
388,1277,4752.45,0
1540,174,8582.28,0
1773,1600,3109.49,0
572,1972,9625.55,0
144,79,4494.07,1
1521,448,1513.86,0
787,1848,2345.77,0
1854,785,724.45,0
1557,817,3293.53,0
213,508,7423.02,0
965,156,6148.31,0
1941,1207,9677.9,0
1674,339,8341.91,0
1088,154,9945.29,0
1011,476,7426.63,0
1344,1793,2132.38,0
220,662,9405.59,0
1631,565,6305.21,0
409,358,407.2,0
1247,321,7801.99,0
1640,564,6017.77,0
760,1559,5370.72,0
258,232,2767.29,0
196,96,2103.87,0
1005,328,9672.72,0
869,1933,4792.48,0
272,936,7723.28,0
501,293,4172.6,0
772,270,4043.84,0
1587,466,3727.3,0
1468,908,389.38,1
1264,1146,1202.61,0
1008,1340,7744.38,0
1992,435,8602.29,0
760,1757,7198.62,0
155,1993,2292.4,1
978,532,6965.17,0
430,1522,3418.37,0
134,393,4773.45,0
895,130,4906.63,0
851,1565,6039.03,0
682,1440,2441.84,0
1986,488,1893.54,0
1378,184,5326.47,0
1735,672,9234.52,0
977,638,8814.46,0
736,634,6824.91,0
1885,1627,6010.29,0
430,307,7753.74,0
216,571,3410.63,0
1832,178,8936.26,0
1903,1791,2298.08,0
1218,440,4880.64,0
347,1893,7532.26,0
276,435,1320.01,0
918,1016,4138.26,0
1220,1417,5920.88,0
1083,516,6607.16,0
330,1518,3183.02,0
1217,1453,2952.03,0
52,1208,228.11,0
385,1745,5463.59,0
1734,660,1287.97,0
1684,970,4200.68,0
1987,578,5184.34,0
1894,1209,2531.27,0
302,693,7150.85,0
1179,1080,5776.03,0
368,1942,7843.47,0
481,1267,9876.84,0
496,178,2229.9,0
1173,649,4843.25,0
403,1989,6254.02,0
616,262,1689.12,0
955,823,9853.55,0
177,1019,8347.33,1
1637,682,2458.88,0
1748,135,7535.37,0
1059,742,33.18,0
449,1022,953.12,0
1048,189,8348.39,0
550,1757,9189.36,0
1252,605,8403.19,0
1782,1618,3969.94,0
562,1941,3163.64,0
385,419,297.58,0
701,1716,455.71,0
1174,1919,5454.21,0
1923,476,1553.98,0
691,439,1581.42,0
1350,659,791.38,0
1339,1390,5651.4,0
1873,1604,3298.65,0
757,1855,4203.08,0
310,1677,5124.7,0
112,68,3136.83,0
1764,1738,2364.64,0
707,532,3707.41,0
1822,1985,1262.53,0
840,1056,786.35,0
1326,693,110.25,0
916,75,7579.88,1
685,1117,5657.43,0
830,1593,8547.68,0
1796,468,7825.8,0
1164,1895,3509.44,0
1725,1863,4691.4,0
1961,873,4689.13,0
16,1216,7604.92,0
1902,1073,4553.53,0
35,1010,9351.69,0
623,1006,8560.63,0
1201,710,1127.77,0
667,1139,5199.61,0
850,1614,3885.12,0
82,1797,9307.33,0
1236,370,441.3,0
561,1297,2160.83,0
770,721,3478.43,0
1714,378,1622.15,0
798,21,278.82,0
956,362,5291.93,0
1840,577,9310.17,0
1550,115,7479.0,0
1799,1982,7861.91,0
616,1129,2012.92,0
663,768,7555.3,0
1428,74,1712.27,0
708,127,734.2,0
1516,751,5447.26,0
1990,963,7329.53,0
787,1120,2630.91,0
1,229,2071.63,0
748,1135,5293.77,0
328,418,21.85,0
1499,1608,3164.2,0
1510,728,5673.15,0
1495,371,8086.38,0
886,1608,4436.72,0
524,1417,2189.87,0
1482,30,422.16,0
1804,569,5803.35,0
1951,1389,6502.47,0
914,549,8117.55,0
202,1448,8036.04,0
1434,255,4102.53,0
1015,922,1952.9,0
667,1548,4187.0,0
1424,1554,7741.69,0
1069,1751,2533.93,0
1639,316,1168.62,0
979,1319,6202.19,0
1147,1924,8027.45,0
921,1740,2561.91,0
995,634,703.94,0
155,1650,9754.25,1
1033,1435,5781.52,0
1713,444,6922.75,0
739,436,9635.04,0
1537,765,1197.16,0
1945,1052,6736.63,0
222,564,3667.1,0
1791,702,1314.57,1
1129,575,8575.22,0
280,1471,6450.11,0
1283,1704,8806.02,0
841,759,8867.84,0
1788,691,9793.38,0
604,1279,370.01,0
22,904,8063.45,0
926,287,3662.75,0
674,1855,7796.03,0
1557,238,5021.16,0
170,1294,1751.17,0
1684,420,2236.08,0
710,1720,2460.7,0
1707,1507,7100.81,0
246,1379,2522.81,0
1444,254,7420.44,0
1725,710,9093.02,0
539,906,6024.65,0
377,1070,4819.1,0
852,1520,8008.67,0
124,477,1484.48,0
781,269,3278.31,0
1832,930,9067.48,0
786,1350,4543.88,0
1376,359,3667.16,0
86,615,4025.3,0
1763,682,2428.5,0
165,1283,9971.04,0
1914,623,2602.33,0
678,1771,8517.17,0
1360,106,3050.5,0
539,446,7133.68,0
1795,968,1708.37,0
1190,522,1756.13,0
1903,1582,8095.06,0
330,535,7047.47,0
10,53,480.84,0
484,1603,4605.53,0
1593,1204,4135.76,0
437,1202,6818.88,0
1091,2,1950.23,0
714,1296,5766.13,0
1578,1409,2784.68,0
1199,1282,6544.38,0
1851,1390,8891.69,0
542,121,2041.52,0
1172,347,9825.36,0
1232,894,2143.83,0
477,946,2518.72,0
1909,1994,1761.21,0
125,1458,1392.48,0
1068,304,831.02,1
1913,1753,7060.03,0
510,752,3159.5,0
871,1594,7130.87,0
922,323,9511.44,0
1752,675,4679.16,0
1260,945,1043.75,0
661,1144,568.16,0
1164,1872,2418.81,0
1735,1280,1929.99,0
153,1726,9230.09,0
770,831,8404.32,0
1503,946,923.87,0
1529,1135,811.75,0
1329,40,7845.61,0
1526,621,3993.37,0
122,308,4337.93,0
866,1055,2526.81,1
997,1412,1519.98,0
1430,344,7825.28,0
227,1979,5035.8,0
1595,1257,65.67,0
1180,159,7942.22,0
949,469,5873.24,0
1580,1726,2692.79,0
1904,1015,9999.1,0
521,460,6723.47,0
1508,1103,7302.75,0
509,1457,3554.91,0
1003,1379,8434.69,0
1263,344,3158.88,0
1566,1509,7227.69,0
806,887,5840.9,0
1954,1373,1502.14,0
1335,189,425.47,0
536,25,7593.08,0
1945,1310,187.35,0
88,419,406.27,0
500,496,7595.18,0
935,66,6852.58,0
1738,1346,6136.89,0
72,130,8161.2,0
1424,304,8819.06,1
254,1200,3414.18,0
461,1962,9744.76,0
914,1249,7251.48,0
1856,447,9870.74,0
440,1980,3795.34,0
935,1229,6187.51,0
1775,632,3579.54,0
471,499,2004.05,0
1045,1589,3366.35,0
804,399,7593.06,0
1352,1688,8066.2,0
211,1818,4585.78,0
1231,976,6544.9,0
958,655,2504.77,0
1401,1588,4043.34,0
39,1394,3332.42,0
1139,1680,9010.37,0
1130,1904,6249.49,0
271,898,881.68,0
1259,1075,554.61,0
320,1988,1563.27,0
657,1673,6249.97,0
834,179,6115.03,0
1543,285,5182.11,0
1697,648,3267.64,0
1854,1138,7123.66,0
650,1289,6280.78,0
876,1913,8506.94,0
875,1997,4318.11,0
643,1085,877.05,0
1058,1810,6249.54,0
1472,1438,6532.88,0
1968,138,760.37,0
768,309,7302.19,0
1092,553,4061.66,0
1283,171,999.73,0
726,1658,1019.22,0
340,1676,470.75,0
1682,138,1392.44,0
1931,691,707.59,0
1706,12,1713.15,0
263,480,2760.74,0
207,511,6462.9,1
150,831,6750.72,0
1788,172,7760.64,0
1477,497,222.65,0
766,41,7667.02,0
1380,282,6336.64,0
1860,1711,6545.27,0
1033,1439,8175.65,0
888,1022,1388.56,0
1236,880,7202.92,0
381,1155,8742.4,0
106,1422,9303.77,1
364,480,7397.82,0
274,1419,2971.4,1
914,1297,1996.12,0
1226,1156,7172.81,0
482,425,8032.34,1
435,1244,7503.66,0
560,58,3773.31,0
841,1786,9398.11,0
755,99,1786.74,0
1666,902,9543.0,1
1463,1823,7776.91,1
1875,1548,7035.17,0
220,980,9357.45,0
1351,1562,929.48,0
232,1309,5669.58,1
847,44,6883.15,0
1545,1090,7838.68,0
948,1669,4661.11,0
869,220,3850.13,0
365,382,332.54,0
713,202,5159.18,0
1472,87,6599.8,0
144,666,7501.57,0
1053,627,3132.11,0
693,1398,4182.05,0
1755,1571,3235.04,1
930,1958,7349.77,0
1322,576,6112.1,0
1464,1377,2450.53,0
1531,170,9166.26,1
557,1654,6826.17,0
1524,206,2166.56,0
703,1651,4668.76,0
1053,1426,8960.41,0
8,965,278.77,0
1508,1456,5112.22,1
1862,292,407.1,0
718,1470,3557.64,0
1766,520,710.46,0
913,806,1709.39,0
1975,1071,8908.43,0
1408,986,4722.68,0
1546,1933,2814.05,0
1169,298,6980.11,0
1952,830,1406.84,0
1190,1000,2417.49,0
346,1913,2427.14,0
504,1526,8337.96,0
188,199,9232.5,0
1396,1110,8711.16,0
1644,1862,1923.91,0
857,1842,713.3,0
1125,617,3593.36,0
362,296,7801.86,0
1945,973,6076.73,0
1079,790,3506.76,0
228,1805,5457.68,0
61,1448,7107.5,0
1798,1604,6995.01,0
362,1002,8397.78,0
56,1908,4295.51,0
822,837,9023.5,0
72,1893,587.58,0
856,693,1709.44,0
1863,1485,5248.88,0
1458,690,596.53,1
161,1787,6503.93,0
350,852,6717.76,0
814,1363,8809.88,0
394,1778,1498.41,0
35,461,6155.78,0
646,1993,2761.14,1
1961,1389,4651.17,0
1759,635,6169.76,0
137,1987,5928.79,0
641,728,9683.39,0
926,558,4461.92,0
433,1214,8179.94,0
1829,289,9071.71,0
260,166,1533.22,0
350,608,3363.27,0
1776,1266,5739.9,0
1115,111,1628.61,0
1762,1780,1704.9,0
1295,450,79.11,0
602,1364,5898.66,0
1968,1389,8726.59,0
1118,427,9252.62,0
1672,1646,547.68,0
538,314,2214.79,0
1101,184,6984.76,0
1051,1621,7522.65,0
1990,1236,6224.2,0
1401,588,5875.97,0
654,176,7946.13,0
247,1690,8854.7,0
1173,1628,4024.88,0
1370,1005,4821.94,0
136,1043,6044.15,0
977,1662,1889.97,0
157,210,9133.19,0
1508,780,7607.72,0
1547,903,9821.02,0
1575,1302,6927.16,0
1697,252,172.54,0
1241,1328,1304.58,0
230,1829,3559.16,0
176,232,3600.41,0
995,1148,3186.4,0
1957,1271,3032.89,0
1074,1690,2726.52,0
518,657,7926.24,0
1465,1199,2371.5,0
399,1151,2435.74,0
654,1270,8330.41,0
1115,676,6349.21,0
470,1893,3940.69,0
7,1136,8175.1,0
200,1150,9013.67,0
630,627,326.96,0
421,494,9918.73,0
1866,1879,4891.11,0
1592,170,836.48,1
951,662,6777.8,0
279,1813,9627.01,0
613,14,921.98,0
1260,233,1352.85,0
1636,416,6862.42,0
1245,496,8724.33,0
836,173,1924.47,0
893,415,1544.53,0
986,699,6036.32,0
1833,707,8960.37,0
671,1549,9542.95,0
58,290,1472.77,0
1985,1571,865.06,1
1306,459,6637.59,0
1604,730,6592.35,0
655,1947,163.07,0
832,161,6427.17,0
1503,1416,1039.49,0
1466,172,5371.72,0
1335,1281,3935.21,0
130,836,4768.39,0
214,1050,8501.71,0
589,70,3148.07,0
1576,891,8345.63,1
1066,664,8570.92,0
1954,497,9942.17,0
545,599,2953.83,0
1895,1601,8519.34,0
1247,1545,1910.45,0
76,1745,9095.91,0
1835,1736,4241.81,0
1844,1967,5256.99,0
1327,196,2059.2,0
153,1333,5301.63,0
231,1396,627.92,1
444,644,802.17,0
1221,576,7718.16,0
1772,1310,6166.6,0
866,1665,1614.98,0
1106,60,4945.84,0
61,1219,623.42,0
1646,181,9906.99,0
711,942,7477.45,0
60,95,8207.21,0
1380,530,9756.39,0
1318,937,2672.85,0
159,1268,6492.85,0
1124,1619,3298.1,1
1048,1812,3595.15,0
958,485,1620.47,0
455,783,2263.47,0
1971,1730,6413.11,0
948,1668,1049.06,0
1438,945,2742.92,0
1229,893,7756.68,0
1185,609,9243.94,0
1193,495,2572.37,0
1048,923,8418.62,0
145,372,8484.27,0
825,1898,6890.72,0
1470,491,7810.27,0
1331,1273,9937.88,0
105,503,6057.16,0
1631,1767,6764.76,0
861,779,5760.35,0
1116,1212,1012.65,0
766,1960,6970.73,0
652,1197,2240.79,0
1308,1061,5815.46,0
1763,1287,9225.85,0
610,177,3224.15,0
1640,12,2884.34,0
1311,1279,4428.18,0
1660,841,8935.61,0
1578,1623,526.54,0
1572,55,6813.1,0
72,618,4301.13,0
1523,604,6074.77,0
1135,703,47.66,0
1170,288,7862.35,0
286,585,469.97,0
1964,665,3198.71,1
616,861,4376.47,0
132,1057,7578.44,0
168,148,8959.15,0
1329,1132,6360.34,0
1805,698,2611.1,0
516,1373,4332.14,0
808,402,8068.25,0
341,294,7056.65,0
625,324,4623.31,0
1487,444,8404.09,0
700,1947,8176.94,0
982,1012,4462.68,0
727,900,314.94,0
67,1141,1529.53,0
1084,1129,6676.07,0
1573,105,7903.48,0
1409,1847,7858.19,0
1922,1523,7476.79,0
146,1533,6049.77,0
1357,1960,9065.27,0
1500,1557,6171.74,0
1814,688,8349.88,0
974,1292,4702.13,0
652,735,8345.68,0
669,1103,7079.75,0
1301,866,1823.42,0
1531,530,5523.19,0
194,651,3709.83,0
1455,691,900.13,0
1736,1314,7622.2,0
1000,403,4585.21,0
1638,441,8351.84,0
1073,778,4669.99,0
1551,306,3264.18,0
364,868,3258.35,0
431,1613,6483.25,0
802,741,952.33,0
858,473,4182.74,0
1431,457,7029.52,1
439,1398,7232.48,0
826,1244,2682.52,0
152,549,2285.14,0
402,670,3198.77,0
612,582,2590.51,0
810,650,6705.66,0
251,1184,2624.04,0
940,472,3887.31,0
1499,451,3934.31,0
631,842,7021.28,0
696,1238,9907.67,0
1079,791,2049.14,0
842,1651,7096.35,0
813,1953,5317.61,0
1394,1767,5886.27,0
172,1547,7618.17,0
793,786,8403.07,0
738,795,3318.56,0
699,709,9986.9,0
770,1646,486.26,0
1409,866,6923.21,0
1925,410,1441.37,0
1190,1716,4872.04,0
1914,14,4101.91,0
271,1686,8874.89,0
941,140,2824.66,0
243,809,571.05,0
1354,1817,784.4,0
205,1911,3368.43,0
1609,1375,921.66,0
1425,691,4686.26,0
656,666,5011.79,0
566,699,1956.05,0
262,598,6373.05,0
890,923,1334.56,0
1810,1063,3872.12,0
1430,944,8830.89,0
1150,211,2051.93,0
229,1489,2813.64,0
847,1746,8476.72,0
1900,1875,6517.87,0
1059,1893,2235.22,0
555,844,1302.6,0
1467,1583,5330.07,0
195,767,9982.95,0
189,68,1087.06,0
67,990,592.61,0
1591,1038,4787.66,0
1069,740,6896.85,0
1506,1166,1316.53,0
482,608,7484.16,0
118,1794,3350.49,0
1480,1485,7732.25,0
1674,1450,6756.97,0
1972,832,7640.23,0
1926,1850,9027.71,0
927,1620,9965.19,0
182,197,1893.65,0
315,1465,1544.39,0
276,1797,1902.17,0
313,1943,9760.39,0
1343,819,9871.2,0
965,858,9845.98,0
60,136,3473.92,0
1190,1287,6573.3,0
94,1217,7278.88,0
558,1822,1785.18,0
779,375,9160.0,0
1483,1452,2444.31,0
1052,579,6658.26,0
1476,237,3389.31,0
1551,996,3861.19,0
1678,572,316.31,0
