source,destination,amount,label
611,1181,7143.4,0
1948,456,6711.45,0
522,45,8418.52,0
1886,1964,7471.49,0
3161,4195,4439.34,0
3842,116,4563.55,0
4207,4977,8560.03,0
4833,1553,8118.55,0
82,2318,9237.63,0
557,2181,8320.17,0
3622,3470,9479.29,0
2683,4785,5022.2,0
3051,3134,5477.16,0
802,2208,6219.24,0
4027,3102,6998.07,0
3267,3839,814.5,0
218,3885,2742.32,0
4032,238,763.8,0
449,2072,4665.13,0
3381,3619,1095.2,0
2581,60,2606.97,0
1051,927,218.49,0
4658,555,1202.4,0
173,1324,224.23,0
3163,217,8081.4,0
1355,2961,6892.72,0
2523,3361,5966.58,0
2059,4768,3371.24,0
2032,739,6244.65,1
1945,973,8831.61,0
1852,4155,121.44,0
1652,291,3397.21,0
2207,3712,3678.92,0
3224,2526,9290.9,0
4713,1190,1916.45,0
3255,2954,112.07,0
2,2390,5927.53,0
1295,2807,5433.83,0
2727,4840,422.77,0
2113,3056,7558.68,0
4744,2118,5360.57,0
3205,31,5020.96,0
1841,3418,2704.38,0
1626,563,1450.99,0
2030,3336,9980.86,0
4688,4596,7752.24,1
2393,4329,3785.92,0
3861,932,6656.17,0
654,2672,1844.89,0
1443,2285,7813.71,0
4430,1456,932.49,0
4400,2492,6212.39,0
687,1966,9564.95,0
4219,1825,9021.78,0
3989,273,295.83,0
3625,1642,9278.57,1
1056,540,5276.07,0
4432,1381,7778.57,0
1407,362,9921.94,0
157,3422,7112.99,0
1754,4012,8421.52,1
844,3753,7332.06,0
4566,473,8225.86,0
98,4871,8778.53,0
727,866,9377.38,0
4689,1984,7806.3,0
3558,2344,5060.56,0
4959,2360,6018.57,0
1614,4782,1165.51,0
2129,2658,9901.9,0
4013,74,4868.29,0
2943,205,7043.25,0
250,2627,1175.55,0
2706,3989,2511.66,0
2796,4582,1312.75,0
771,1567,8928.61,0
2721,884,316.06,0
1987,3072,4456.85,0
4864,187,4814.17,0
400,2734,5723.74,0
4250,2738,7090.61,0
1471,1569,947.6,0
722,447,1757.73,0
1338,2401,4989.51,0
2571,3766,8386.26,0
4314,966,1961.56,0
1712,4864,9413.01,0
3269,3664,5225.22,0
3289,1523,88.71,0
4204,643,2894.84,0
4296,1275,3577.77,0
2840,4734,8350.04,0
2656,421,5789.89,0
683,1594,1327.06,0
1298,4697,8879.26,1
3078,4881,9911.69,0
3863,3933,8223.4,0
2737,1286,7089.84,0
628,4207,2859.3,0
4244,2481,3732.44,0
4199,3755,7492.35,0
1421,1515,5892.42,0
253,1949,7133.64,0
99,4217,3563.9,0
4866,2191,3420.47,0
1488,1839,9834.72,0
3543,1953,1321.86,1
3061,4592,3359.09,0
1961,4990,7327.7,0
4283,4652,2932.81,0
4926,1940,4693.61,0
2830,2596,154.83,0
2606,847,9460.68,0
2080,2032,7246.31,0
4677,4928,3086.43,0
1777,784,6990.0,0
3247,3401,2281.25,0
1025,2917,963.69,1
761,1170,3608.7,0
3796,4120,4468.45,0
844,2498,4964.64,0
2387,589,5259.88,0
855,2835,8129.44,0
1944,205,2033.26,0
4450,663,7456.05,0
2134,268,7281.84,0
1362,4635,354.69,0
3348,4269,1591.45,0
1207,4292,1382.22,0
599,4528,1059.43,0
4740,1997,8059.08,0
3570,3545,6631.87,0
2860,1484,6907.27,0
2796,906,6108.9,0
3634,3884,5970.96,0
4165,2338,1680.75,0
829,2728,9985.22,0
4667,1493,3171.36,0
2170,2021,5599.62,0
4698,1538,241.35,0
4968,2822,5084.91,0
4781,2957,6845.14,0
2413,2092,9417.76,0
1020,4726,5154.89,0
1425,4258,2169.54,0
3794,3667,2473.16,0
3513,3681,9609.43,1
106,3682,6046.45,0
948,4921,5631.57,0
1344,4476,5458.74,0
3590,3550,6655.58,0
2567,4272,6273.3,0
1089,2773,3862.39,0
2729,3713,8781.81,0
1324,684,930.9,0
4810,1352,3121.17,0
3386,1465,2100.67,0
2805,4745,7677.26,0
4495,3449,9710.04,0
886,1731,1342.73,0
3000,2609,1162.14,0
2430,3792,1934.46,0
2439,2069,5347.13,0
3357,249,2475.33,1
1178,306,2139.73,0
2533,3837,2576.25,0
1762,368,5713.5,0
1979,1018,8963.98,0
885,2793,2791.53,0
2861,778,532.97,0
2156,324,4604.51,0
4315,2257,7276.74,0
3843,4105,110.59,0
2465,1721,8166.76,0
1243,706,896.98,0
3072,2798,5388.2,0
4375,4330,847.14,0
2424,1423,1645.49,0
3687,4493,8323.19,0
2594,4478,8396.57,0
3216,1947,6153.15,0
3710,706,9060.84,0
3843,2846,6464.79,0
4727,3485,9431.78,0
580,3645,3012.27,1
2177,2041,8381.94,0
2746,4648,5978.45,0
957,1017,3732.31,0
4065,2612,6763.72,0
3756,926,2642.94,0
2621,4670,1806.66,0
4443,647,9679.62,0
119,2922,1369.91,0
1630,4168,583.77,0
88,1736,4828.48,0
4443,1831,2156.84,0
3738,760,5460.46,0
4314,1770,4886.16,0
367,3040,6263.75,0
184,2545,3687.06,0
4605,971,7065.03,0
4533,2125,7201.82,0
2030,2713,1037.61,0
2681,2200,8292.47,0
2321,1885,9053.61,0
3021,2360,3149.22,0
3688,2418,8153.72,0
3042,4743,832.5,0
2296,1967,4976.63,0
2914,160,3917.12,0
2578,3521,631.82,0
4052,1595,4293.24,1
226,997,1054.26,0
1553,3109,3219.12,0
4217,480,6696.44,0
3256,472,9031.44,0
127,509,5067.75,0
4022,4171,5015.89,0
1429,3973,8456.96,0
1680,1968,7190.7,0
3035,4053,7586.59,0
1691,3867,664.38,0
1250,355,5943.66,0
3009,2798,3142.83,0
1874,4569,8417.71,0
503,2569,2832.53,0
278,3402,8897.57,0
4681,402,2966.11,0
532,3822,9639.36,0
4092,2547,7420.64,1
499,3407,8056.82,0
1781,681,6234.75,0
350,1365,7181.65,0
1948,785,3876.8,0
3363,4335,5196.6,0
1985,2488,6988.07,0
3903,383,3524.38,0
3268,4725,2005.48,0
3599,2288,3915.57,0
3470,4317,814.09,0
84,2502,8572.35,0
4230,3789,3651.42,0
341,3096,4775.77,0
2646,4968,5259.21,1
1453,368,8517.25,0
266,1596,4027.68,0
3169,4744,6014.79,0
2663,1662,7355.46,1
1083,1938,6266.1,0
46,2720,6987.03,0
2740,1492,6553.14,0
4249,2852,8176.4,0
1271,1550,4751.81,0
2097,2018,1654.86,0
1625,3093,8350.4,0
3630,2405,7760.67,0
3135,4802,7451.91,0
1047,3248,9035.16,0
1537,1876,6698.68,0
4841,3600,363.68,0
3984,853,2079.59,0
4793,3998,6745.91,0
329,3539,1432.89,0
1299,65,8886.41,0
37,362,621.56,0
949,3425,3854.88,0
3416,1444,5663.76,0
2109,4029,6034.36,0
1202,4820,3384.97,0
382,4845,5297.98,0
2209,1334,3458.95,0
3553,594,5905.02,0
3158,696,6996.49,0
3608,4536,5650.84,0
4984,4229,4070.39,0
2757,3384,2359.84,0
2761,4491,3682.23,0
4305,1650,8180.49,0
2739,1004,5020.27,0
1703,3902,8190.99,0
1060,4032,6954.96,0
2813,1474,6949.7,0
1171,263,1837.05,0
3110,1313,1156.07,0
3388,509,9675.15,0
2690,157,5616.79,0
3385,2922,5825.32,0
4626,1379,1849.05,0
3189,4827,6699.93,0
692,4649,5612.47,0
340,2430,4537.84,0
4090,2177,780.53,0
489,1180,6208.25,0
2265,36,4791.78,0
4702,1415,4023.9,0
3624,2961,8153.73,0
1661,1494,6728.51,0
4956,401,7106.6,0
2297,4358,7744.67,0
4830,2565,7209.73,0
2393,4651,9652.93,0
652,3177,2180.73,0
1418,2478,5301.86,0
3496,4128,5907.11,0
3697,456,6776.96,0
1605,2167,7154.14,0
4446,3554,6861.43,1
2446,8,7356.44,1
4534,3171,9729.62,0
722,2782,5039.46,0
2297,176,3735.56,0
191,3670,9508.1,0
436,2034,2573.48,0
376,2167,9468.24,0
3118,1100,2647.11,1
1839,453,1125.62,0
4240,2276,124.9,0
2998,3849,1488.61,0
1852,3624,4577.85,0
4567,571,7920.02,0
1492,3945,4442.59,0
1753,1898,2734.71,0
2754,1037,3606.63,0
4169,868,588.8,0
2011,813,2951.64,0
1337,3524,2905.11,0
2473,3356,305.23,0
3740,1908,427.59,0
4370,4676,8246.76,0
1802,2815,5410.13,0
3328,348,2204.09,0
1947,3667,9162.78,0
2934,4645,9078.45,0
514,4560,8949.86,0
4886,2185,1295.48,0
757,4856,8209.55,0
692,3160,1022.87,0
2218,3601,1334.98,0
1636,3043,7675.59,0
1715,610,4454.63,0
3069,1160,7995.09,0
630,2408,3938.02,0
1711,301,7440.98,0
413,2967,3642.0,0
3032,3481,9978.56,0
1085,1497,369.63,0
2289,3317,4778.88,0
1997,3001,5382.58,0
1161,3409,785.83,0
2245,1518,2508.31,0
770,780,6894.43,0
2318,3021,4858.19,0
1370,4016,5374.28,0
3150,4611,9396.98,0
4073,1123,9074.11,0
2766,2590,6093.0,0
1803,3594,1911.01,0
2745,2437,5516.55,0
2685,3968,5859.25,0
1019,3935,5312.14,0
3839,4177,2803.7,0
1863,43,2022.0,0
1701,4434,3474.25,0
1406,1174,6472.51,1
2714,2162,7133.02,0
574,2358,697.61,0
2292,2296,8798.05,0
1078,1178,1881.3,0
792,4209,8509.7,0
2175,1751,6529.56,1
867,1194,9740.46,0
1255,2904,752.57,0
1598,1787,602.5,1
2923,2094,9817.81,0
1311,3635,3954.64,0
2187,1502,9900.82,0
3291,2556,528.16,1
3015,2438,4228.23,0
963,3844,4584.6,0
1401,1746,6372.39,0
1760,989,6360.52,0
1820,2764,6109.51,0
2974,4565,2977.59,0
3054,4953,1181.08,0
4714,3899,5279.9,0
3085,3749,986.28,0
170,29,3226.37,0
2604,892,7725.26,0
4480,3382,5915.98,0
2077,383,4272.34,0
2829,4444,9819.71,0
4651,739,2958.64,1
3422,766,1940.45,0
1361,2216,1213.88,0
4454,365,8247.93,0
4822,4000,6958.16,0
4239,1887,303.89,0
35,1422,7485.44,0
2146,422,2868.41,0
3157,3948,4370.65,0
41,303,9735.37,0
3175,1810,2684.49,0
2380,2160,3471.56,0
3227,1781,2152.59,0
1332,4114,7947.08,0
272,3065,9602.08,0
3724,4770,9651.13,0
4554,1474,7786.64,0
2975,3740,8090.27,0
4293,1221,603.64,0
3075,2859,1205.59,1
1311,3600,3492.17,0
3269,3453,1235.21,0
4783,2474,8376.66,0
2443,2669,886.36,0
388,4131,3690.06,0
3129,357,3199.71,0
2192,2492,179.96,0
4997,4038,7237.41,0
827,3443,4051.35,0
2315,344,2823.64,0
3216,618,3336.91,0
3922,2214,5081.48,0
2206,847,4986.17,0
2092,671,849.72,1
2286,3407,1944.33,0
1641,2692,4014.82,0
1421,2379,346.21,0
2461,3080,3055.4,0
2288,3539,5186.17,0
4986,3311,2250.46,0
989,3049,5307.93,0
4706,1645,8075.23,0
3152,2352,4183.59,0
1950,628,9240.12,0
3142,2049,1510.9,0
4318,3896,2628.54,0
2411,2186,8231.69,0
1974,3356,3383.86,0
2271,2558,6204.58,0
1661,4480,1394.49,0
4842,2627,8556.06,0
57,4969,2571.02,0
4189,4023,3899.91,0
4966,4998,4610.18,0
4125,27,2468.9,0
626,3439,1972.4,0
2029,3110,1652.09,0
1465,2986,8595.19,0
1297,2942,2877.74,0
3221,3931,912.52,0
200,2306,6422.71,0
1290,3968,2437.62,0
4264,3367,6726.9,0
4998,3352,190.36,0
3275,416,6377.35,0
4998,1574,9305.84,0
4271,4194,6231.1,0
4894,3835,3753.51,0
2625,4876,6257.44,0
909,2104,9630.74,0
2934,2606,2820.44,1
175,4751,3585.49,0
4070,3383,1478.77,0
4409,515,3048.11,0
909,3979,8162.37,0
4066,2082,2781.08,0
1376,985,1596.02,0
1076,884,9237.78,0
4688,4354,5935.99,0
4484,4294,8425.85,0
3980,1294,7472.78,0
2718,330,7395.85,0
1567,4377,4884.17,0
3696,223,9555.71,0
4668,3014,9887.16,0
104,4925,7575.33,0
2713,1334,3277.94,0
3707,3288,5643.43,0
2604,4849,2366.83,0
4446,3246,4901.0,1
398,997,532.71,0
1807,3544,3395.42,0
2281,2155,7119.74,0
4121,4484,6139.81,1
4254,1210,7190.98,0
1877,4828,7911.98,0
2294,1281,5100.04,0
477,2258,3427.41,0
4638,1268,3271.18,0
4735,3327,3233.35,0
2969,2358,9805.52,0
1698,4620,9863.56,0
4191,4890,1592.04,0
392,2165,3764.48,0
4173,2750,4828.61,0
2492,3840,1687.03,0
2339,4751,4408.52,0
3328,169,8858.72,0
3292,739,2358.96,1
641,3374,6234.28,0
906,2036,5154.72,0
3064,343,6523.96,0
3854,399,251.68,0
3305,4118,1035.74,0
558,2396,5623.53,0
3497,817,8000.75,0
3413,4010,1882.68,0
2729,3794,6944.49,0
3104,1566,156.39,0
76,4770,290.22,0
940,1102,9863.58,0
524,1738,9183.01,0
3014,3692,2070.85,0
615,3010,7640.01,0
3055,3511,609.64,0
958,4533,7151.19,0
758,4288,465.77,0
4807,3557,4161.68,0
1055,864,2688.16,0
4804,290,862.89,0
3552,2353,8778.28,0
1635,1422,6690.42,0
3632,2454,7413.04,0
3778,3920,7706.03,0
357,2638,4412.63,0
3857,850,4111.79,0
770,1162,8895.08,0
2988,4087,4988.81,0
2099,2545,8267.49,0
2968,2674,236.23,0
1628,1062,2269.68,0
3132,4210,6907.34,1
368,980,2704.14,0
4157,397,8403.86,0
4537,1416,376.03,0
140,1342,1478.54,0
2704,827,1471.87,0
1065,1660,1054.25,0
4738,3410,6486.37,0
248,2237,2713.13,0
3100,206,7969.71,0
3008,447,2393.3,0
1291,4501,2864.07,0
3422,4792,1971.44,0
3091,60,3930.1,0
2147,364,433.26,0
72,2197,1047.46,0
558,2964,8530.42,0
1745,3434,6644.88,0
4354,2720,5750.09,0
3861,2439,583.78,0
2721,2750,4512.31,0
1890,4876,8952.08,0
664,4495,3075.57,0
2584,4993,6495.37,0
2234,1162,9935.43,0
3068,1789,4140.73,0
3211,4268,4651.22,0
4936,4425,1274.9,0
4988,153,6830.28,0
2862,3111,890.28,0
1709,67,6472.68,0
328,1572,332.78,0
2518,152,4142.37,0
2641,1520,871.81,0
2941,1214,8778.66,0
4218,158,1728.7,0
208,1798,6503.76,0
132,3506,4670.02,0
4305,3211,4288.76,0
819,1007,1112.68,0
4528,3551,8944.83,0
4179,87,3483.14,0
4289,4107,6714.75,0
4399,3200,5647.06,0
3822,1382,5094.58,0
2087,4509,9012.01,0
4128,1734,4774.5,0
3759,3583,1326.15,0
2779,2666,3013.63,0
3139,789,7353.09,0
2709,752,3524.23,0
2671,263,94.96,0
1615,2201,9703.79,0
689,305,7719.55,0
2426,3426,9877.37,0
1784,1075,7014.78,0
4038,4901,8658.52,0
1150,4148,816.56,0
4350,428,9434.29,0
4144,1762,7231.16,0
4816,2466,7965.09,0
3612,1449,5999.34,0
908,4645,2912.53,0
3220,752,5197.42,0
1697,244,3490.06,0
4051,2872,1659.89,0
4505,2119,5556.35,0
109,3945,607.82,0
519,2179,3702.84,0
4981,2827,4424.89,0
552,221,9129.45,0
3783,4509,7866.25,0
738,42,588.33,0
3897,28,5290.73,0
4563,3558,3000.64,0
2397,196,9268.55,0
4017,1154,262.49,0
3460,3968,5187.88,0
3746,3885,6413.53,0
4558,665,1625.49,0
3121,3941,5883.58,0
3891,4438,3364.84,0
883,4236,7170.92,0
831,3359,9730.98,0
485,3392,1522.87,1
704,4127,6266.71,0
3508,895,9039.43,0
16,446,1328.24,0
850,2142,852.96,0
1387,3584,8057.38,0
3570,3884,8537.73,0
876,325,3230.01,1
3710,352,9932.72,0
992,2896,7814.36,0
531,1742,2979.65,0
1217,1611,2092.09,1
3351,2663,6684.86,0
4936,4370,3707.65,0
3028,3805,4440.59,0
789,1927,8756.16,0
4410,1061,3964.4,0
155,794,4889.57,0
3407,1651,8174.04,0
2853,4419,1321.0,0
1966,1634,8209.74,0
3336,2965,123.77,0
3806,1564,6395.85,0
4076,3516,12.43,0
4595,3527,4685.16,0
658,1157,1687.82,0
2441,4571,5942.77,0
4716,1629,5952.2,0
1733,3185,8784.58,0
2575,2327,6898.82,0
1544,2573,4723.93,1
2819,3214,5250.34,0
1850,1714,539.72,0
3551,3614,7165.26,0
480,2673,8679.31,0
4387,2746,5556.54,0
4763,2281,3982.65,1
1049,3675,6303.94,0
1097,861,7894.04,0
2667,3409,9784.76,0
1174,1596,5737.64,0
3830,3106,9210.81,0
2914,1734,1606.99,0
4281,2995,4029.07,0
4461,1780,3609.96,0
2282,336,2863.13,0
180,4509,5736.19,0
291,1010,7933.69,0
1343,4613,607.79,0
4964,3269,2722.91,0
1452,3184,6460.57,0
762,3292,2007.34,0
165,3493,8372.53,0
2253,3730,2574.32,1
46,4130,4872.17,0
2062,315,6540.99,0
459,3923,9500.8,0
899,3691,6888.77,0
3589,2388,6301.69,0
4874,2027,3526.9,0
358,2129,3169.29,0
487,1079,4654.95,0
2601,303,803.41,0
116,1786,4956.64,0
584,670,3807.9,0
2527,3230,4146.61,0
3089,487,7436.83,0
2362,4753,6776.25,0
3916,4753,6372.38,0
4823,1071,5815.42,0
2698,1669,1093.41,0
2105,3781,7384.79,0
114,1407,2952.0,0
2409,136,225.28,0
2126,2472,1921.15,0
3627,4345,2773.23,1
4109,4139,8688.65,0
815,4615,6516.82,0
1532,2413,6364.98,1
3335,2165,7212.95,0
3919,1687,8328.64,0
3954,436,1823.45,0
927,640,9120.91,1
2406,4573,5804.78,0
2541,2141,8589.49,1
4695,3407,3484.26,0
4455,224,4641.58,0
3214,3405,8640.84,0
2690,4257,511.07,0
1426,4481,9961.17,0
2222,4622,4061.67,0
145,1901,5276.03,0
3303,1480,3284.14,0
238,4978,2569.47,0
4169,4635,2768.04,0
3038,2801,4921.37,0
4644,3311,7616.34,0
612,4949,7009.25,0
1106,4635,7106.93,0
4935,175,9114.06,0
208,648,9563.72,0
1270,4347,4720.54,0
3890,2492,1201.61,0
2675,4025,3394.31,0
945,4488,2318.37,0
3646,3613,9327.19,0
632,3883,5502.73,0
3901,4519,1631.91,0
1155,3079,3689.67,0
3213,2369,923.4,0
2261,4089,3823.35,0
2194,1936,7456.54,0
3077,2604,698.47,0
2188,1928,4193.99,0
518,2273,683.02,0
4618,3706,4777.78,1
3367,3780,2986.44,0
4955,1852,5813.11,0
766,1329,1444.02,0
4837,2072,9407.95,0
2581,601,7263.3,0
1828,3183,5791.45,0
4526,1658,6955.98,0
869,1852,5744.41,0
3453,2462,6519.5,0
375,818,6488.43,0
1226,4603,2260.46,0
3053,416,2617.71,0
4487,4382,7198.49,0
2160,4400,6457.19,0
3057,4484,3763.46,1
4752,2567,2423.8,0
208,1141,6265.36,0
2901,1672,7093.73,0
4213,891,9581.02,0
3370,1082,7650.3,0
2782,2335,6043.04,0
1749,242,1916.89,0
3072,1810,9895.68,0
4701,840,166.97,0
2347,430,1952.0,0
1292,4374,7798.36,1
110,1050,9985.09,0
36,83,9166.39,0
1577,3720,6627.96,0
271,2865,9154.99,0
4874,271,7249.58,1
1207,935,4619.43,1
1287,2972,1676.75,0
3823,1087,7213.02,0
1997,3383,3102.27,0
1901,379,9198.42,0
3563,4170,6702.49,0
498,3842,1949.21,0
4983,2219,6594.93,0
1713,1742,9902.92,0
3806,1729,8287.98,0
2355,1854,2920.26,0
615,3681,7876.57,1
2886,4334,5402.08,1
4343,3346,378.21,0
3429,2400,5543.25,0
2276,3410,1566.26,0
3435,2869,6340.02,0
268,4900,9132.76,0
1984,2006,2110.46,0
2711,2473,3627.18,0
2878,1252,1117.94,0
4099,1747,9096.23,0
4552,1481,7873.27,0
1958,3846,6866.47,0
4261,2242,3685.86,0
2324,2032,2762.33,0
1498,182,190.91,0
334,209,6354.65,0
2741,859,3977.61,0
203,4758,7871.46,0
2801,42,6465.12,0
4165,3933,750.66,0
2278,240,2528.49,0
2973,1119,4586.51,0
4365,857,8112.6,0
4802,3877,9712.2,0
2508,886,7749.9,0
4769,4843,7234.75,0
192,3952,4920.55,0
3247,111,8756.63,0
4546,1951,4323.8,0
2995,4778,3097.35,0
2521,3421,5099.48,0
1670,2248,1765.95,0
3981,644,6250.13,0
2938,3977,3526.82,0
910,1371,2876.99,0
1176,3078,8559.48,0
3903,693,8675.99,0
972,2792,4859.9,0
2637,396,3416.78,0
4821,2282,8717.38,0
4587,4928,5903.17,0
4355,4145,6952.06,0
4611,4685,4371.36,0
406,3251,20.83,0
2227,1678,7679.94,0
3789,3401,3444.76,0
2273,1167,3183.73,0
2065,4943,6093.87,0
4654,64,765.47,0
3523,2434,2003.26,0
4285,4095,9637.86,0
671,1638,5506.86,0
140,1285,6478.96,0
863,1899,7586.49,0
4738,2384,3675.97,1
970,3380,1745.01,0
3398,3153,8570.58,0
891,4778,5239.02,0
3879,2127,4322.98,0
3202,3566,1100.28,0
3735,1836,8509.64,0
3136,4514,5759.08,0
182,3925,9068.63,0
2705,1444,5116.17,0
1497,2818,3839.96,0
2587,3893,7883.78,0
1216,4091,203.71,0
3073,3269,9804.63,0
1626,953,2050.52,0
3588,1813,1279.31,0
2165,2608,9475.71,0
2217,4247,5021.87,0
234,4545,1682.0,1
739,1843,6587.91,0
3942,3522,3832.56,0
4313,70,9447.72,0
2930,1411,6811.32,0
2885,4069,5831.18,0
3335,2223,1955.04,0
2401,2404,1483.44,1
2852,119,1432.6,0
4410,4073,661.15,0
3056,233,9752.46,0
4142,4920,5195.61,0
2012,3000,784.03,0
1279,114,7325.23,0
4630,2666,1004.46,0
2103,1808,435.16,0
4018,2350,619.9,0
3806,3303,735.48,0
2305,2609,5318.0,0
1787,2356,196.91,0
3001,4091,6684.08,0
2545,2356,8005.54,0
2277,2290,8056.57,0
4709,2255,5777.94,0
2318,3444,6364.83,0
4218,3826,1736.73,0
4437,2287,6075.29,0
2503,2368,3713.34,0
241,1078,4615.2,0
287,751,5608.3,0
3644,4773,2373.8,0
1601,890,3898.72,0
1913,1398,6649.55,0
277,1862,149.42,0
565,2338,3367.61,0
896,2444,5597.52,0
1895,4635,5245.06,0
1543,2531,6066.41,0
4497,1242,352.3,0
4059,1387,7780.75,0
605,3948,7597.03,0
2628,635,5196.26,0
4172,1545,2723.8,0
1060,1676,1267.54,0
1942,4907,9370.4,1
3725,2693,971.72,0
1406,49,5154.96,0
1343,469,5831.0,0
1669,2127,8900.56,0
1815,2449,7373.05,0
2742,1769,9107.02,0
1949,2368,8882.14,0
2368,1642,6667.39,1
3866,4746,2461.54,0
3392,4030,6234.4,0
3476,2120,8295.52,0
4878,1995,9265.43,0
609,686,4030.49,0
3078,3132,267.49,0
1165,3345,6897.0,0
2690,1004,4486.12,0
1533,4528,149.23,0
1245,2657,7760.7,0
3685,737,2839.09,0
439,4799,2335.25,0
2222,1422,9995.39,0
4437,1613,4690.16,0
4362,3156,8880.15,0
1040,2851,6384.23,0
1703,1124,799.05,0
533,3495,4025.21,0
2125,2037,9776.89,0
3145,3309,1565.85,0
2313,4228,1644.13,0
1782,2310,9666.8,0
1920,2862,1999.4,0
2336,4276,1774.25,0
4584,4478,5253.48,0
2261,1851,6898.82,0
3136,1420,7209.54,0
4743,552,437.32,0
2249,2340,6014.71,0
2824,1544,6188.77,0
1000,3542,8126.15,0
3225,3617,3120.19,1
2920,361,3877.49,0
348,3492,7076.36,0
4520,1918,7794.62,0
2512,3833,7551.02,0
1239,1171,3518.99,0
1116,4713,4522.2,0
2869,2881,8403.28,0
381,753,7438.27,0
3602,2817,4352.87,0
857,2158,4869.48,0
174,2442,5490.62,0
4277,2783,6331.4,0
3005,2917,9026.31,1
875,4548,1239.79,0
1040,2939,8561.81,0
910,1512,495.74,0
1040,1522,2078.98,0
3058,2764,520.23,0
455,281,4877.46,0
3739,4710,7896.92,0
2081,1518,1639.43,0
3541,876,3705.1,0
2546,182,7995.65,0
2756,2518,3069.45,0
479,3770,7930.17,0
4996,4452,6902.57,0
2985,2653,146.95,0
3218,2465,8726.07,0
653,740,8561.45,0
4874,2524,3743.78,0
900,2178,3024.33,0
3062,2989,3077.3,0
3968,476,5027.03,0
1033,2684,7204.14,0
4630,2473,97.21,0
1642,2431,8919.41,0
4568,2031,6184.58,0
1011,2997,676.43,0
1244,2865,531.3,0
2680,3054,7142.85,0
4578,1088,7996.78,0
3698,4020,4279.64,0
1941,4051,2018.54,0
3898,3500,2003.29,0
3370,1849,4252.2,0
1141,4380,1295.84,0
3307,3168,303.43,0
483,3570,6405.36,0
4687,1238,9984.54,0
371,375,8869.07,0
3204,4887,4849.39,0
2752,1724,6633.86,0
2745,4171,8844.93,0
894,1644,1450.45,0
116,722,4903.77,0
4685,4656,2508.4,0
4677,146,8411.17,0
4021,4565,8101.25,0
126,1113,9817.7,0
3834,927,172.75,0
320,2744,9688.97,0
1755,1609,7428.54,0
3065,2988,2183.94,0
3971,4586,663.87,0
2775,3372,8992.19,0
1747,4558,9468.38,0
4419,477,9437.52,0
2182,2272,8659.36,0
3048,2021,6813.73,0
1598,2096,6806.99,0
2919,890,5934.38,0
3469,2170,6817.64,0
312,1093,3471.92,1
3595,699,6326.34,0
3499,3784,7865.89,0
4883,811,2875.1,0
3922,3260,867.97,0
928,1478,8464.26,0
857,757,6009.04,0
844,1051,7854.1,0
4936,1192,4409.59,0
2283,171,7817.1,0
4632,4857,9206.45,0
4551,4117,4552.45,0
4309,2529,779.12,0
3096,3940,3009.87,0
876,4179,4450.12,0
4181,3167,1267.47,0
3256,1280,3333.65,0
3929,1903,2054.05,1
3758,352,3270.25,0
1116,2564,9646.79,0
2707,1980,1352.59,0
2722,1888,8357.71,0
943,777,6336.22,0
3756,655,6403.43,0
1315,1529,9655.57,0
903,4447,2882.01,0
1888,2725,7555.26,0
4064,1959,9410.4,0
1341,315,8427.71,0
3029,165,3136.84,0
973,1293,3088.66,0
1097,2063,6528.29,0
1221,814,35.42,0
129,3918,1394.62,0
2537,1683,7217.35,0
4828,3701,5192.53,0
3861,717,3440.23,0
4402,1354,3393.16,0
4581,1916,2297.93,0
3181,4932,942.81,0
826,1437,150.05,1
594,3107,3517.43,0
207,779,5228.77,0
4485,4136,2742.23,0
1517,1977,1619.06,0
4112,3090,5322.82,0
2899,3629,102.08,0
3115,1614,7578.02,0
206,2002,7285.94,0
4108,4171,1627.59,0
1256,394,6081.72,0
534,1975,6850.7,0
3044,2287,3872.49,0
1810,4234,8452.37,0
4469,3534,6183.63,0
1883,4527,4171.8,0
1044,2997,2958.49,0
3834,1221,7953.63,0
1446,2975,7519.7,0
3818,4940,8558.58,0
2923,1227,7558.48,0
1998,4266,6933.73,0
1156,4036,2569.49,0
1980,3649,5166.45,0
1960,1780,1359.16,0
193,1659,9902.16,0
86,4601,1182.69,0
2808,959,59.12,0
3410,3885,3440.2,0
2715,3679,3662.0,0
3570,3525,4245.54,0
350,2603,5353.92,0
3762,4775,3353.61,0
2583,3956,1989.26,0
794,4988,5405.8,0
752,914,3711.84,0
4788,2031,9835.62,0
3827,1806,6701.74,0
1426,4350,5442.86,0
789,95,9516.01,0
3193,2734,4405.53,0
3792,3220,9142.07,0
610,4410,426.28,0
1413,3601,8363.58,0
3096,4968,6606.79,1
3652,4028,141.95,0
3491,992,8467.82,0
477,2966,1971.76,0
4884,106,7446.66,0
1477,650,3902.66,0
839,3136,6205.95,0
4095,3935,5498.87,0
734,3087,144.38,0
1155,2067,160.05,1
1867,2683,255.63,0
649,4814,4875.94,0
2184,1324,1266.38,0
3573,4803,2399.24,0
2352,4859,9858.29,0
2282,1578,3423.83,0
4170,2309,6960.87,0
3652,1552,6217.53,0
1810,4995,5467.52,0
3257,4496,8966.16,0
779,3586,4294.43,0
1553,3634,3013.11,0
1445,3608,3751.9,0
3339,1417,8408.56,0
1087,3858,788.78,0
4943,795,9716.26,0
3301,1192,7633.87,0
2201,3615,7660.84,0
749,1677,5755.94,0
1290,1025,7118.29,0
3935,2323,3414.04,0
